zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,availabilityDate,visited,timeOnZillow,rentalMarketingSubType,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.isShowcaseListing,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.zestimate,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,hdpData.homeInfo.unit,streetViewURL,streetViewMetadataURL
85585197,ForRent,For Rent,https://photos.zillowstatic.com/fp/bbb4547d8efd5def96d7e3cc57dca7b2-p_e.jpg,True,/homedetails/1002-E-Southdowns-Dr-Bloomington-IN-47401/85585197_zpid/,FOR_RENT,House for rent,"$2,500/mo",$2.5K,"1002 E Southdowns Dr, Bloomington, IN 47401",3,2.0,1700.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-08-18 00:00:00,False,2424918000,unknown,39.155476,-86.52205,PERSONALIZED_HOME_INSIGHT,Laundry room,85585197,1002 E Southdowns Dr,47401,Bloomington,IN,39.155476,-86.52205,2500.0,2.0,3.0,1700.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2158,False,False,FOR_RENT,2500.0,2424918000,True,False,False,USD,USA,335500.0,False,,,355900.0,,,,,,,
85575391,ForRent,For Rent,https://photos.zillowstatic.com/fp/943b462829af26989aba8f2990d03a46-p_e.jpg,True,/homedetails/4995-E-State-Road-45-Bloomington-IN-47408/85575391_zpid/,FOR_RENT,House for rent,"$2,200/mo",$2.2K,"4995 E State Road 45, Bloomington, IN 47408",3,2.5,1824.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,,False,7367167000,unknown,39.189457,-86.46876,PERSONALIZED_HOME_INSIGHT,Walk-in closet,85575391,4995 E State Road 45,47408,Bloomington,IN,39.189457,-86.46876,2200.0,2.5,3.0,1824.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2271,False,False,FOR_RENT,2200.0,7367167000,True,False,False,USD,USA,226100.0,False,,,306500.0,1709366400000.0,$50 (Mar 2),-50.0,,,,
102880973,ForRent,For Rent,https://photos.zillowstatic.com/fp/1510637248306dd15fa9436653c86d64-p_e.jpg,True,/homedetails/504-E-Southern-Dr-Bloomington-IN-47401/102880973_zpid/,FOR_RENT,House for rent,"$2,000/mo",$2.0K,"504 E Southern Dr, Bloomington, IN 47401",3,2.0,1200.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-08-01 00:00:00,False,4077536000,unknown,39.149536,-86.52798,TIME_ON_INFO,47 days ago,102880973,504 E Southern Dr,47401,Bloomington,IN,39.149536,-86.52798,2000.0,2.0,3.0,1200.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1599,False,False,FOR_RENT,2000.0,4077536000,True,False,False,USD,USA,124400.0,False,,False,219800.0,1709625600000.0,$100 (Mar 5),-100.0,,,,
85578193,ForRent,For Rent,https://photos.zillowstatic.com/fp/2a378a48bf116157d4cac31352092569-p_e.jpg,True,/homedetails/831-W-Briarcliff-Dr-Bloomington-IN-47404/85578193_zpid/,FOR_RENT,House for rent,"$2,200/mo",$2.2K,"831 W Briarcliff Dr, Bloomington, IN 47404",3,2.0,1701.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,,False,399564000,unknown,39.193905,-86.54216,PERSONALIZED_HOME_INSIGHT,Screened porch,85578193,831 W Briarcliff Dr,47404,Bloomington,IN,39.193905,-86.54216,2200.0,2.0,3.0,1701.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1999,False,False,FOR_RENT,2200.0,399564000,True,False,False,USD,USA,245800.0,False,,,259600.0,1708848000000.0,$150 (Feb 25),-150.0,,,,
115588010,ForRent,For Rent,https://photos.zillowstatic.com/fp/924b92451348c0471216466bad78e641-p_e.jpg,True,/homedetails/748-E-Dillman-Rd-Bloomington-IN-47401/115588010_zpid/,FOR_RENT,House for rent,"$1,600/mo",$1.6K,"748 E Dillman Rd, Bloomington, IN 47401",3,2.0,1512.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-06-15 00:00:00,False,2143265000,unknown,39.092415,-86.52922,PERSONALIZED_HOME_INSIGHT,South walnut street,115588010,748 E Dillman Rd,47401,Bloomington,IN,39.092415,-86.52922,1600.0,2.0,3.0,1512.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1743,False,False,FOR_RENT,1600.0,2143265000,True,False,False,USD,USA,142200.0,False,,,255000.0,,,,,,,
340038641,ForRent,For Rent,https://photos.zillowstatic.com/fp/cd1598cbf711693a6dbc2ac0e7bf430a-p_e.jpg,True,/homedetails/412-E-Dixie-St-Bloomington-IN-47401/340038641_zpid/,FOR_RENT,House for rent,"$1,700/mo",$1.7K,"412 E Dixie St, Bloomington, IN 47401",3,2.0,850.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,,False,1042224000,unknown,39.15647,-86.530075,TIME_ON_INFO,12 days ago,340038641,412 E Dixie St,47401,Bloomington,IN,39.15647,-86.530075,1700.0,2.0,3.0,850.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1628,False,False,FOR_RENT,1700.0,1042224000,True,False,False,USD,USA,,False,,False,259000.0,,,,,,,
85576733,ForRent,For Rent,https://photos.zillowstatic.com/fp/1b69b7b1079ee358ee4a5b45a828a295-p_e.jpg,True,/homedetails/1022-W-8th-St-Bloomington-IN-47404/85576733_zpid/,FOR_RENT,House for rent,"$1,600/mo",$1.6K,"1022 W 8th St, Bloomington, IN 47404",3,2.0,1008.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-08-01 00:00:00,False,1923431000,unknown,39.169758,-86.54519,PERSONALIZED_HOME_INSIGHT,Huge covered front porch,85576733,1022 W 8th St,47404,Bloomington,IN,39.169758,-86.54519,1600.0,2.0,3.0,1008.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2025,False,False,FOR_RENT,1600.0,1923431000,True,False,False,USD,USA,202300.0,False,,,234500.0,1710572400000.0,$50 (Mar 16),-50.0,,,,
102880096,ForRent,For Rent,https://photos.zillowstatic.com/fp/20b659a537d4a5259c7612a31dfa755e-p_e.jpg,True,/homedetails/826-S-Eastside-Dr-Bloomington-IN-47401/102880096_zpid/,FOR_RENT,House for rent,"$2,200/mo",$2.2K,"826 S Eastside Dr, Bloomington, IN 47401",3,2.0,1550.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-03-01 00:00:00,False,436841000,unknown,39.158195,-86.51297,PERSONALIZED_HOME_INSIGHT,Close to maxwell lane,102880096,826 S Eastside Dr,47401,Bloomington,IN,39.158195,-86.51297,2200.0,2.0,3.0,1550.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2070,False,False,FOR_RENT,2200.0,436841000,True,False,False,USD,USA,312500.0,False,,,367500.0,1708156800000.0,,50.0,,,,
124617190,ForRent,For Rent,https://photos.zillowstatic.com/fp/29a17e9f20e58d1c295719260c015e01-p_e.jpg,True,/homedetails/819-S-Morton-St-Bloomington-IN-47403/124617190_zpid/,FOR_RENT,House for rent,"$2,950/mo",$3.0K,"819 S Morton St, Bloomington, IN 47403",3,2.0,1567.0,False,False,ForRent,For Rent,False,False,True,False,False,False,False,,False,2024-06-17 00:00:00,False,973737000,unknown,39.156807,-86.53593,VIDEO_WALKTHROUGH,Video Walkthrough,124617190,819 S Morton St,47403,Bloomington,IN,39.156807,-86.53593,2950.0,2.0,3.0,1567.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1729,False,False,FOR_RENT,2950.0,973737000,True,False,False,USD,USA,463300.0,False,,,497800.0,,,,1.0,,,
85576583,ForRent,For Rent,https://photos.zillowstatic.com/fp/e0cb9cc7a1eb98622e0bca6c953ba489-p_e.jpg,True,/homedetails/112-E-12th-St-Bloomington-IN-47408/85576583_zpid/,FOR_RENT,House for rent,"$1,950/mo",$2.0K,"112 E 12th St, Bloomington, IN 47408",3,2.0,997.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-07-01 00:00:00,False,1658897000,unknown,39.174244,-86.53279,PERSONALIZED_HOME_INSIGHT,Memorial stadium,85576583,112 E 12th St,47408,Bloomington,IN,39.174244,-86.53279,1950.0,2.0,3.0,997.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2037,False,False,FOR_RENT,1950.0,1658897000,True,False,False,USD,USA,260000.0,False,,,308200.0,,,,,,,
94517423,ForRent,For Rent,https://photos.zillowstatic.com/fp/d2c289fc35019e8fb7d457dc51aa3e75-p_e.jpg,True,/homedetails/2510-N-Fritz-Dr-Bloomington-IN-47408/94517423_zpid/,FOR_RENT,House for rent,"$1,900/mo",$1.9K,"2510 N Fritz Dr, Bloomington, IN 47408",3,2.0,1935.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-07-08 00:00:00,False,2952499000,unknown,39.191593,-86.53194,PERSONALIZED_HOME_INSIGHT,Mature trees,94517423,2510 N Fritz Dr,47408,Bloomington,IN,39.191593,-86.53194,1900.0,2.0,3.0,1935.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2017,False,False,FOR_RENT,1900.0,2952499000,True,False,False,USD,USA,245400.0,False,,,298300.0,,,,,,,
85584968,ForRent,For Rent,https://photos.zillowstatic.com/fp/3ded7a6f57c1edd3e5c7b294dcf5af44-p_e.jpg,True,/homedetails/2008-S-Georgetown-Rd-Bloomington-IN-47401/85584968_zpid/,FOR_RENT,House for rent,"$2,100/mo",$2.1K,"2008 S Georgetown Rd, Bloomington, IN 47401",3,2.5,1938.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,,False,6559418000,unknown,39.144367,-86.51039,PERSONALIZED_HOME_INSIGHT,Vaulted ceiling,85584968,2008 S Georgetown Rd,47401,Bloomington,IN,39.144367,-86.51039,2100.0,2.5,3.0,1938.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1925,False,False,FOR_RENT,2100.0,6559418000,True,False,False,USD,USA,295400.0,False,,,324000.0,,,,,,,
85578551,ForRent,For Rent,https://photos.zillowstatic.com/fp/4f53e821ffab09f41064dde1f7b3c887-p_e.jpg,True,/homedetails/154-N-Hillsdale-Dr-Bloomington-IN-47408/85578551_zpid/,FOR_RENT,House for rent,"$2,550/mo",$2.6K,"154 N Hillsdale Dr, Bloomington, IN 47408",3,2.0,1512.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-12-04 00:00:00,False,9604389000,unknown,39.168247,-86.50311,PERSONALIZED_HOME_INSIGHT,Separate laundry room,85578551,154 N Hillsdale Dr,47408,Bloomington,IN,39.168247,-86.50311,2550.0,2.0,3.0,1512.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2077,False,False,FOR_RENT,2550.0,9604389000,True,False,False,USD,USA,227800.0,False,,,294100.0,1703750400000.0,,50.0,,,,
102881138,ForRent,For Rent,https://photos.zillowstatic.com/fp/2f6d789cef665862360108c6203dff89-p_e.jpg,True,/homedetails/2120-S-Azalea-Ln-Bloomington-IN-47401/102881138_zpid/,FOR_RENT,House for rent,"$2,300/mo",$2.3K,"2120 S Azalea Ln, Bloomington, IN 47401",3,2.5,,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-04-01 00:00:00,False,2192363000,unknown,39.14258,-86.524,TIME_ON_INFO,25 days ago,102881138,2120 S Azalea Ln,47401,Bloomington,IN,39.14258,-86.524,2300.0,2.5,3.0,,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2146,False,False,FOR_RENT,2300.0,2192363000,True,False,False,USD,USA,289000.0,False,,False,318200.0,,,,,,,
2056992579,ForRent,For Rent,https://photos.zillowstatic.com/fp/3b19abc46bb021a42e19aedbbabd4973-p_e.jpg,True,/homedetails/1021-E-Azalea-Ln-1-Bloomington-IN-47401/2056992579_zpid/,FOR_RENT,House for rent,"$2,600/mo",$2.6K,"1021 E Azalea Ln #1, Bloomington, IN 47401",3,2.5,,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-03-01 00:00:00,False,3618289000,unknown,39.1439,-86.52023,PERSONALIZED_HOME_INSIGHT,Full furnishings,2056992579,1021 E Azalea Ln #1,47401,Bloomington,IN,39.1439,-86.52023,2600.0,2.5,3.0,,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1646,False,False,FOR_RENT,2600.0,3618289000,True,False,False,USD,USA,,False,,,323100.0,1710486000000.0,$200 (Mar 15),-200.0,,# 1,,
94516055,ForRent,For Rent,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=39.17109298706055,-86.53067779541016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=wlmr50bGdyHH7GShxDI4CfZM0B8=",,/homedetails/522-N-Lincoln-St-Bloomington-IN-47408/94516055_zpid/,FOR_RENT,House for rent,"$1,695/mo",$1.7K,"522 N Lincoln St, Bloomington, IN 47408",3,2.0,876.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,,False,2714869000,unknown,39.171093,-86.53068,TIME_ON_INFO,31 days ago,94516055,522 N Lincoln St,47408,Bloomington,IN,39.171093,-86.53068,1695.0,2.0,3.0,876.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2387,False,False,FOR_RENT,1695.0,2714869000,True,False,False,USD,USA,284100.0,False,,False,300100.0,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=39.17109298706055,-86.53067779541016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=0j1U4H2U4zChc7ZDCsMlwp322FQ=","https://maps.googleapis.com/maps/api/streetview/metadata?location=39.17109298706055,-86.53067779541016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=gyiE8Kgbg7HuTKEs8VUqnmZmz2k="
85586636,ForRent,For Rent,https://photos.zillowstatic.com/fp/8dada25cdf37a1b07580b33d5fa8135b-p_e.jpg,True,/homedetails/1119-S-Longwood-Dr-Bloomington-IN-47401/85586636_zpid/,FOR_RENT,House for rent,"$1,900/mo",$1.9K,"1119 S Longwood Dr, Bloomington, IN 47401",3,2.0,1300.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,,False,2326764000,unknown,39.153545,-86.5119,PERSONALIZED_HOME_INSIGHT,Bonus room,85586636,1119 S Longwood Dr,47401,Bloomington,IN,39.153545,-86.5119,1900.0,2.0,3.0,1300.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1929,False,False,FOR_RENT,1900.0,2326764000,True,False,False,USD,USA,266200.0,False,,,303400.0,,,,,,,
2093670534,ForRent,For Rent,https://photos.zillowstatic.com/fp/007bd020767dbc88c8348aded553298c-p_e.jpg,True,/homedetails/1217-N-College-Ave-Bloomington-IN-47404/2093670534_zpid/,FOR_RENT,House for rent,"$2,200/mo",$2.2K,"1217 N College Ave, Bloomington, IN 47404",3,2.0,,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-13 00:00:00,False,8959416000,unknown,39.178432,-86.53516,PERSONALIZED_HOME_INSIGHT,Large windows,2093670534,1217 N College Ave,47404,Bloomington,IN,39.178432,-86.53516,2200.0,2.0,3.0,,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2096,False,False,FOR_RENT,2200.0,8959416000,True,False,False,USD,USA,,False,,,237200.0,,,,,,,
2054687538,ForRent,For Rent,https://photos.zillowstatic.com/fp/44eeb872f84d1aa5d99fd9839f3b7701-p_e.jpg,True,/homedetails/611-S-Eagleson-Ave-Bloomington-IN-47401/2054687538_zpid/,FOR_RENT,House for rent,"$5,400/mo",$5.4K,"611 S Eagleson Ave, Bloomington, IN 47401",3,2.5,2104.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-12 00:00:00,False,13060064000,unknown,39.160946,-86.51638,PERSONALIZED_HOME_INSIGHT,Back deck,2054687538,611 S Eagleson Ave,47401,Bloomington,IN,39.160946,-86.51638,5400.0,2.5,3.0,2104.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2588,False,False,FOR_RENT,5400.0,13060064000,True,False,False,USD,USA,,False,,,535500.0,,,,,,,
94517059,ForRent,For Rent,https://photos.zillowstatic.com/fp/f362337816d8e6a40af82e65c7a22ddf-p_e.jpg,True,/homedetails/2618-E-7th-St-Bloomington-IN-47408/94517059_zpid/,FOR_RENT,House for rent,"$2,000/mo",$2.0K,"2618 E 7th St, Bloomington, IN 47408",3,2.0,,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,,False,5083899000,unknown,39.16738,-86.50082,PERSONALIZED_HOME_INSIGHT,Large yard,94517059,2618 E 7th St,47408,Bloomington,IN,39.16738,-86.50082,2000.0,2.0,3.0,,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1900,False,False,FOR_RENT,2000.0,5083899000,True,False,False,USD,USA,231800.0,False,,,275700.0,,,,,,,
102873911,ForRent,For Rent,https://photos.zillowstatic.com/fp/12e710ff90615b3719f467ebd03f1103-p_e.jpg,True,/homedetails/1368-S-Cobble-Creek-Cir-Bloomington-IN-47401/102873911_zpid/,FOR_RENT,House for rent,"$1,800/mo",$1.8K,"1368 S Cobble Creek Cir, Bloomington, IN 47401",3,2.5,,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-08-01 00:00:00,False,15032023000,unknown,39.152584,-86.48323,TIME_ON_INFO,173 days ago,102873911,1368 S Cobble Creek Cir,47401,Bloomington,IN,39.152584,-86.48323,1800.0,2.5,3.0,,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1700,False,False,FOR_RENT,1800.0,15032023000,True,False,False,USD,USA,240900.0,False,,False,256300.0,,,,,,,
94517078,ForRent,For Rent,https://photos.zillowstatic.com/fp/b1b2b3a3f76bd920b9c6108f5f50971a-p_e.jpg,True,/homedetails/421-E-9th-St-Bloomington-IN-47408/94517078_zpid/,FOR_RENT,House for rent,"$3,300/mo",$3.3K,"421 E 9th St, Bloomington, IN 47408",3,2.0,840.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-05 00:00:00,False,14217730000,unknown,39.170567,-86.5284,PERSONALIZED_HOME_INSIGHT,Assembly hall,94517078,421 E 9th St,47408,Bloomington,IN,39.170567,-86.5284,3300.0,2.0,3.0,840.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2940,False,False,FOR_RENT,3300.0,14217730000,True,False,False,USD,USA,360500.0,False,,,476100.0,1707811200000.0,,300.0,,,,
85583868,ForRent,For Rent,https://photos.zillowstatic.com/fp/22bb8fc59f069eee99a4dea43e11defa-p_e.jpg,True,/homedetails/3855-E-Lydia-Ln-Bloomington-IN-47401/85583868_zpid/,FOR_RENT,House for rent,"$1,800/mo",$1.8K,"3855 E Lydia Ln, Bloomington, IN 47401",3,2.5,1240.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-08-02 00:00:00,False,16671956000,unknown,39.1535,-86.48125,PERSONALIZED_HOME_INSIGHT,Ceramic tile,85583868,3855 E Lydia Ln,47401,Bloomington,IN,39.1535,-86.48125,1800.0,2.5,3.0,1240.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1770,False,False,FOR_RENT,1800.0,16671956000,True,False,False,USD,USA,240900.0,False,,,256200.0,,,,,,,
102873968,ForRent,For Rent,https://photos.zillowstatic.com/fp/70ed1ba33b0e7056a4462d481939480c-p_e.jpg,True,/homedetails/1265-S-Cobble-Creek-Cir-Bloomington-IN-47401/102873968_zpid/,FOR_RENT,House for rent,"$1,650/mo",$1.7K,"1265 S Cobble Creek Cir, Bloomington, IN 47401",3,2.5,1240.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-07-28 00:00:00,False,16671956000,unknown,39.15275,-86.482124,TIME_ON_INFO,192 days ago,102873968,1265 S Cobble Creek Cir,47401,Bloomington,IN,39.15275,-86.482124,1650.0,2.5,3.0,1240.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1800,False,False,FOR_RENT,1650.0,16671956000,True,False,False,USD,USA,206600.0,False,,False,236800.0,,,,,,,
94516765,ForRent,For Rent,https://photos.zillowstatic.com/fp/9cd70b12f8d5316d43e2594b7d7d793c-p_e.jpg,True,/homedetails/1124-W-6th-St-Bloomington-IN-47404/94516765_zpid/,FOR_RENT,House for rent,"$1,850/mo",$1.9K,"1124 W 6th St, Bloomington, IN 47404",3,2.0,1281.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-13 00:00:00,False,8959433000,unknown,39.167915,-86.54793,TIME_ON_INFO,103 days ago,94516765,1124 W 6th St,47404,Bloomington,IN,39.167915,-86.54793,1850.0,2.0,3.0,1281.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1650,False,False,FOR_RENT,1850.0,8959433000,True,False,False,USD,USA,265900.0,False,,False,273100.0,,,,,,,
85584623,ForRent,For Rent,https://photos.zillowstatic.com/fp/248cd366504d0b99ac0e3e5aa3651196-p_e.jpg,True,/homedetails/1422-S-Lincoln-St-Bloomington-IN-47401/85584623_zpid/,FOR_RENT,House for rent,"$1,800/mo",$1.8K,"1422 S Lincoln St, Bloomington, IN 47401",3,2.0,960.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2024-12-11 00:00:00,False,9455123000,unknown,39.15075,-86.53168,PERSONALIZED_HOME_INSIGHT,Master suite,85584623,1422 S Lincoln St,47401,Bloomington,IN,39.15075,-86.53168,1800.0,2.0,3.0,960.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1700,False,False,FOR_RENT,1800.0,9455123000,True,False,False,USD,USA,261100.0,False,,,274000.0,1710226800000.0,,200.0,,,,
102878860,ForRent,For Rent,https://photos.zillowstatic.com/fp/0280de0598a2f1a37a844280001afd4d-p_e.jpg,True,/homedetails/1615-E-Thornton-Dr-Bloomington-IN-47401/102878860_zpid/,FOR_RENT,House for rent,"$1,900/mo",$1.9K,"1615 E Thornton Dr, Bloomington, IN 47401",3,2.0,1470.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-22 00:00:00,False,13088135000,unknown,39.148544,-86.51407,PERSONALIZED_HOME_INSIGHT,Large yard,102878860,1615 E Thornton Dr,47401,Bloomington,IN,39.148544,-86.51407,1900.0,2.0,3.0,1470.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,1892,False,False,FOR_RENT,1900.0,13088135000,True,False,False,USD,USA,234900.0,False,,,282200.0,,,,,,,
94517003,ForRent,For Rent,https://photos.zillowstatic.com/fp/090e5bf00f8fa429361e8c2e08ea45aa-p_e.jpg,True,/homedetails/401-N-Indiana-Ave-Bloomington-IN-47408/94517003_zpid/,FOR_RENT,House for rent,"$3,600/mo",$3.6K,"401 N Indiana Ave, Bloomington, IN 47408",3,2.0,,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-11 00:00:00,False,14247904000,unknown,39.169617,-86.52723,PERSONALIZED_HOME_INSIGHT,Small back porch,94517003,401 N Indiana Ave,47408,Bloomington,IN,39.169617,-86.52723,3600.0,2.0,3.0,,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,3155,False,False,FOR_RENT,3600.0,14247904000,True,False,False,USD,USA,495600.0,False,,,562300.0,1707897600000.0,,300.0,,,,
94519378,ForRent,For Rent,https://photos.zillowstatic.com/fp/3a98f32c501feac803887c98f8bd8c66-p_e.jpg,True,/homedetails/805-S-Henderson-St-Bloomington-IN-47401/94519378_zpid/,FOR_RENT,House for rent,"$3,000/mo",$3.0K,"805 S Henderson St, Bloomington, IN 47401",3,2.0,1800.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-09 00:00:00,False,14247954000,unknown,39.159004,-86.52681,PERSONALIZED_HOME_INSIGHT,Big windows,94519378,805 S Henderson St,47401,Bloomington,IN,39.159004,-86.52681,3000.0,2.0,3.0,1800.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2550,False,False,FOR_RENT,3000.0,14247954000,True,False,False,USD,USA,383600.0,False,,,368800.0,1707811200000.0,,525.0,,,,
85581968,ForRent,For Rent,https://photos.zillowstatic.com/fp/c73d7b9d0e47e916c3344cbaec718ff3-p_e.jpg,True,/homedetails/1215-E-Hunter-Ave-Bloomington-IN-47401/85581968_zpid/,FOR_RENT,House for rent,"$3,900/mo",$3.9K,"1215 E Hunter Ave, Bloomington, IN 47401",3,3.0,1500.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-08 00:00:00,False,14247919000,unknown,39.16244,-86.51839,PERSONALIZED_HOME_INSIGHT,Modern high end finishes,85581968,1215 E Hunter Ave,47401,Bloomington,IN,39.16244,-86.51839,3900.0,3.0,3.0,1500.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,2693,False,False,FOR_RENT,3900.0,14247919000,True,False,False,USD,USA,462900.0,False,,,463200.0,1707811200000.0,,300.0,,,,
2100948860,ForRent,For Rent,https://photos.zillowstatic.com/fp/e5b66d12d2f662ca79876128e04cce79-p_e.jpg,True,/homedetails/514-S-Fess-Ave-Bloomington-IN-47401/2100948860_zpid/,FOR_RENT,House for rent,"$3,750/mo",$3.8K,"514 S Fess Ave, Bloomington, IN 47401",3,3.5,1924.0,False,False,ForRent,For Rent,False,False,False,False,False,False,False,,False,2025-08-09 00:00:00,False,14247922000,unknown,39.16169,-86.52611,PERSONALIZED_HOME_INSIGHT,Wet bar,2100948860,514 S Fess Ave,47401,Bloomington,IN,39.16169,-86.52611,3750.0,3.5,3.0,1924.0,SINGLE_FAMILY,FOR_RENT,-1,False,False,False,3221,False,False,FOR_RENT,3750.0,14247922000,True,False,False,USD,USA,,False,,,397300.0,1707811200000.0,,450.0,,,,
